goos: darwin
goarch: amd64
pkg: github.com/cristaloleg/benches/jwt
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8097180 ns/op	   77570 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8124281 ns/op	   77572 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     147	   8125486 ns/op	   77542 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8099951 ns/op	   77540 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     147	   8154763 ns/op	   77539 B/op	     126 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   41982	     28508 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   41896	     28549 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   42031	     28529 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   42025	     28532 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   41671	     28557 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   42051	     28492 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   42631	     28533 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   42178	     28566 ns/op	    4320 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   42198	     28428 ns/op	    4321 B/op	      38 allocs/op
Benchmark_One_RSA/check-1024-bit-4       	   41929	     28509 ns/op	    4320 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18933	     63606 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18910	     63355 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18916	     63581 ns/op	    7074 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18858	     63466 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18958	     63473 ns/op	    7074 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18962	     63321 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18985	     63549 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18943	     63360 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18849	     63260 ns/op	    7074 B/op	      38 allocs/op
Benchmark_One_RSA/check-2048-bit-4       	   18926	     63292 ns/op	    7073 B/op	      38 allocs/op
Benchmark_One_RSA/check-4096-bit-4       	    7293	    169548 ns/op	   17190 B/op	      39 allocs/op
Benchmark_One_RSA/check-4096-bit-4       	    7195	    168671 ns/op	   17192 B/op	      39 allocs/op
Benchmark_One_RSA/check-4096-bit-4       	    7264	    168487 ns/op	   17190 B/op	      39 allocs/op
